source,target
39651447,15645871
39651447,65577676
39651447,55434962
39651447,31891798
39651447,14123751
400643745,876182094
400643745,1966131036
400643745,40885516
401525763,305852846
401525763,289273221
401525763,400754829
401525763,3161779680
401525763,3937914677
401525763,23218742
401525763,84702072
401525763,12913712
401525763,18150701
401525763,13339272
401525763,1020466758
401525763,280826651
401525763,605245076
401525763,15444539
401525763,1945589090
401525763,2899406207
401525763,720567793
401525763,2316798014
401525763,2918288586
401525763,39166602
401525763,478930404
401525763,47503235
401525763,634015776
401525763,3330392944
401525763,5660312
401525763,9734382
401525763,3188262614
401525763,35045870
401525763,570266167
401525763,2328196453
401525763,34000178
401525763,1218334832
401525763,1623881401
401525763,2235082016
401525763,1050869292
401525763,20192882
401525763,820205892
401525763,728938712
401525763,2163604968
401525763,13226812
401525763,67175124
401525763,2459315959
401525763,19478383
401525763,21270437
401525763,46476526
401525763,25478066
401525763,410795094
401525763,564887075
401525763,1610028210
401525763,30661155
401525763,55121922
401525763,2813162311
401525763,284241195
401525763,462595271
401525763,293338829
401525763,112879065
401525763,14738804
401525763,96564060
401525763,20951882
401525763,30349066
401525763,55434962
401525763,50815971
401525763,18087450
401525763,19068720
401525763,106938252
401525763,35563232
401525763,16379892
401525763,138615382
401525763,25058557
401525763,408778397
401525763,119480392
401525763,65577676
401525763,65589378
401525763,19154824
40359930,172359524
40359930,2486034890
40359930,2459315959
40359930,33923443
40359930,617142874
40359930,29789545
40359930,1880852461
40359930,114747177
40359930,26563593
40359930,20414217
40359930,18539631
40359930,17808154
40359930,19053307
40359930,18087450
40359930,19068720
40359930,20951882
40359930,15120121
40359930,14389132
40359930,15838770
40407560,34323121
40407560,84699037
40407560,40807902
4042020137,81812518
4042020137,262158342
4042020137,49733413
4042020137,142897820
4042020137,15585350
404984350,18326060
404984350,921759169
404984350,813286
404984350,17467699
404984350,14677117
4051649473,570266167
4051649473,237796056
4051649473,611530014
4051649473,4077504499
4051649473,127030142
4051649473,1374787298
405959707,87403396
405959707,167515631
405959707,96243124
405959707,99427640
405959707,512669769
405959707,33923443
405959707,46476526
406452995,1376314273
406452995,19478383
406452995,451429617
406452995,14118517
406452995,813286
407693945,1531511574
407693945,320706225
407693945,182752879
407693945,728871750
407693945,755429190
407693945,81812518
407693945,219667972
407693945,38804737
407693945,21221138
40807902,29789545
40807902,535932595
40807902,25665666
40807902,40407560
40807902,35415477
40807902,426188506
40807902,813286
40807902,15585350
408343183,1492368314
408343183,3078982479
408343183,148354080
408343183,168737450
408343183,97292607
408995283,361468994
408995283,31891798
408995283,53210455
408995283,107523645
408995283,195959366
408995283,361859989
408995283,492833134
408995283,250416435
408995283,32258396
40963779,2884812113
40963779,372200888
40963779,134558127
40963779,26644478
40963779,35415477
40963779,1326594158
40963779,1423589431
40963779,17851117
40963779,607348411
40963779,185571154
40963779,755429190
40963779,20623852
40963779,395419234
40963779,76630015
40963779,245499504
40963779,81812518
40963779,15439395
4111224555,905235524
4111224555,362035439
4111224555,47017660
4111224555,218634414
4111224555,3406079063
4111224555,105535846
4111224555,561655444
4111224555,160047813
4111224555,30349066
4111224555,2612311915
4111224555,31891798
4111224555,727094240
4111224555,2757541958
4111224555,803799504
4111224555,15838770
4111224555,138307343
4117197347,488713596
4117197347,2593610952
4117197347,3149593591
4117197347,28971190
4117197347,16720424
4117197347,3201043457
4117197347,55121922
4117197347,427537390
4117197347,14297098
4117197347,2235082016
4117197347,880790892
4117197347,1108695031
4117197347,611530014
4117197347,2293880700
4117197347,47017660
4117197347,170513866
4117197347,280826651
4117197347,2225995386
4117197347,561655444
4117197347,634015776
4117197347,30349066
4117197347,120891179
4117197347,96243124
4117197347,30546880
4117197347,390888537
4117197347,207323988
4117197347,3031942490
4117197347,46476526
4117197347,31270821
4117197347,167215976
4117197347,3031269959
4117197347,14579415
4117197347,39651447
4117197347,31891798
4117197347,2572844671
4117197347,167760471
4117197347,493609953
4117197347,582089161
4117197347,119480392
4117197347,1872557047
4117197347,2412406063
4117197347,47336979
4117197347,813286
4121294172,76348185
4121294172,10168082
412737996,624011956
412737996,87403396
412737996,2379700903
412737996,813286
412737996,19927627
413570332,104856942
413570332,813286
41377904,18040878
41377904,33098495
41377904,21881296
41377904,36894359
41377904,108045600
41377904,14886375
41377904,14448173
41377904,122033106
4143211455,15645871
4143211455,65589378
4143211455,65577676
4143211455,38804737
4143211455,23135992
4143211455,19478383
4143211455,361468994
4143211455,572157338
4143211455,888986803
4143211455,1322691
4143211455,3382
4143211455,14426771
4143211455,2884912787
4143211455,34977164
4143211455,20515090
4143211455,218634414
4143211455,47336979
4143211455,162464526
4143211455,315002750
4143211455,18539631
4143211455,813286
41689003,13339272
41689003,27644239
41689003,746323
41689003,420332138
41689003,5660312
41689003,15231287
41689003,235120460
417927586,14297098
417927586,3315015624
417927586,2235082016
417927586,582868865
417927586,15177871
417927586,2225995386
417927586,33923443
417927586,18220809
417927586,1599684787
417927586,1262277042
417927586,16548435
417927586,3234062262
417927586,3023410431
417927586,485475104
417927586,2961846983
417927586,17944711
417927586,3158385422
417927586,15645871
417927586,18087450
417927586,1944668035
417927586,383953014
417927586,346836110
417927586,92415827
417927586,13339272
417927586,16264803
417927586,1117901
417927586,55121922
417927586,1036578944
417927586,244992278
417927586,112874216
417927586,1359561
417927586,8447862
417927586,413483863
417927586,65577676
417927586,65589378
417927586,361468994
417927586,866504532
417927586,300844333
417927586,24374097
417927586,87403396
417927586,16126957
417927586,108015468
417927586,311769249
417927586,19251173
417927586,240527238
417927586,39651447
417927586,339656596
417927586,115599286
417927586,45729854
417927586,266614821
417927586,411833310
417927586,615566756
417927586,271585326
417927586,136019079
417927586,215683551
417927586,167760471
417927586,370327943
417927586,383603712
417927586,23135992
417927586,20414217
417927586,30736991
417927586,55434962
417927586,36032320
417927586,5660312
417927586,129321232
41889880,84110391
41889880,1306192206
41889880,12640502
41889880,2686353036
41889880,103430343
41889880,374628039
41889880,16518900
41889880,134513525
41889880,24357823
41889880,16196915
41889880,225403195
41889880,3379433954
41889880,67175124
41889880,478930404
41889880,2321469060
41889880,13226812
41889880,921759169
41889880,35563232
41889880,119480392
41889880,2168961860
41889880,33098495
41889880,84699037
41889880,2379700903
41889880,720567793
41889880,35726888
41889880,2416860835
41889880,47017660
41889880,132202062
41889880,238227973
41889880,167760471
41889880,112874216
41889880,20414217
41889880,266336309
41889880,55121922
41889880,2989300223
41889880,2613744325
41889880,55021400
41889880,20654194
41889880,334331683
41889880,210684204
41889880,87403396
41889880,33923443
41889880,383603712
41889880,123987975
41889880,14297098
41889880,720793136
4191457934,60261918
4191457934,93183948
4211191512,27046692
4211191512,410795094
4211191512,15439395
4211191512,813286
42158083,611530014
42158083,394903435
42158083,2379700903
42158083,23008116
42158083,30160168
42158083,33923443
42158083,237796056
42158083,55121922
42158083,2614831645
42158083,22311903
42158083,20192882
42158083,246885577
42158083,284241195
42158083,15444539
42158083,239591418
42158083,213941758
42158083,35472084
42158083,2796132364
42158083,1279790160
42158083,2860720757
42158083,1901371944
42158083,123275493
42158083,402303659
42158083,2810080301
42158083,22216521
42158083,2913839297
42158083,2830356871
42158083,17944711
42158083,94016470
42158083,3054289645
42158083,2810599582
42158083,2278175204
42158083,1281896245
42158083,22539217
42158083,601001021
42158083,410795094
42158083,1496021538
42158083,2801881811
42158083,605245076
42158083,25478066
42158083,2593563955
42158083,17796143
42158083,15671007
42158083,437143250
42158083,2441381773
42158083,1599684787
42158083,572157338
42158083,18807050
42158083,383953014
42158083,2321469060
42158083,14724790
42158083,1446389574
42158083,2908646959
42158083,127030142
42158083,2566343044
42158083,31512253
42158083,2919910279
42158083,434622096
42158083,1729333640
42158083,18087450
42158083,99427640
42158083,461747789
42158083,152692514
42158083,210684204
42158083,2255814462
42158083,169364387
42158083,15741883
42158083,2297077532
42158083,2718609396
42158083,220760593
42158083,2695565120
42158083,820205892
42158083,26029122
42158083,2795409265
42158083,1654022383
42158083,323998361
42158083,742726076
42158083,35045870
42158083,623874767
42158083,269078099
42158083,55434962
42158083,2235082016
42158083,167760471
42158083,1539519476
42158083,16264803
42158083,175743717
42158083,1610028210
42158083,1969630836
42158083,346836110
42158083,2588008190
42158083,105669501
42158083,47017660
42158083,3568411
42158083,13339272
42158083,411573333
42158083,20468205
42158083,53757167
42158083,817299308
42158083,940808108
42158083,167215976
42158083,250416435
42158083,14238762
42158083,215683551
42158083,1033345424
42158083,16379892
42158083,112874216
42158083,32258396
42158083,19478383
42158083,354582942
42158083,15645871
42158083,161128380
42158083,5660312
42158083,2260280395
42158083,26692656
42158083,182384817
42158083,31270821
42158083,46476526
42158083,36032320
42158083,64867070
42158083,35563232
42158083,615566756
42158083,2148638730
42158083,19068720
42158083,48761924
42158083,99021362
42158083,485475104
42158083,285858802
42158083,38804737
42158083,87403396
42158083,21410757
42158083,30661155
42158083,780104972
42158083,67175124
42158083,478930404
42158083,45729854
42158083,42463470
42169834,634015776
42169834,14297098
42169834,55330668
42169834,47503235
42169834,28971190
42169834,392931376
42169834,2678090893
42169834,17808154
42169834,5449422
42169834,92415827
42169834,72280227
42169834,123275493
42169834,296320946
42169834,280678037
42169834,3387871373
42169834,2325351036
42169834,570266167
42169834,2558769558
42169834,243333357
42169834,2651067600
42169834,18458170
42169834,146714531
42169834,1279790160
42169834,3054289645
42169834,35797450
42169834,1732624986
42169834,107523645
42169834,16264803
42169834,2168961860
42169834,35045870
42169834,117477071
42169834,467066383
42169834,30140222
42169834,16548435
42169834,461301890
42169834,141293475
42169834,14738804
42169834,2555381341
42169834,23761484
42169834,743089045
42169834,75327299
42169834,52084211
42169834,1262277042
42169834,15177871
42169834,11673662
42169834,23135992
42169834,57341314
42169834,820205892
42169834,370090757
42169834,45931083
42169834,24209476
42169834,2919910279
42169834,728938712
42169834,897892759
42169834,15035323
42169834,2572844671
42169834,160047813
42169834,866504532
42169834,2902167817
42169834,2846061576
42169834,380752689
42169834,1178527687
42169834,1963486676
42169834,2666961692
42169834,346836110
42169834,2221695594
42169834,2379700903
42169834,868637460
42169834,18539631
42169834,567442879
42169834,71796971
42169834,1612448300
42169834,50815971
42169834,17796143
42169834,175743717
42169834,485475104
42169834,1322691
42169834,33098495
42169834,14426771
42169834,34000178
42169834,2248660566
42169834,878172186
42169834,27453762
42169834,788158068
42169834,1531511574
42169834,16943688
42169834,1536399169
42169834,32896052
42169834,24374097
42169834,19068720
42169834,15209135
42169834,344082277
42169834,1241887428
42169834,99427640
42169834,240527238
42169834,390905408
